序号,Volume,Area,max_temp_z,Length1,Length2,Length3,Pra,Prb,Pouter_radius,Pinner_radius,Parea,Pcircularity,Pcompactness,Pcontlength,Pconvexity,Prectangularity,Pphi,Panisometry,Pbulkiness,Pinner_width,Pinner_height,Pdist_mean,Pmax_diameter,Porientation,Prect2_len1,Prect2_len2,Pmoments_m11,Pmoments_m20,Pmoments_m02,Pmoments_ia,Pmoments_ib,Pmoments_m11_invar,Pmoments_m20_invar,Pmoments_m02_invar,Pmoments_phi1,Pmoments_phi2,Pmoments_m21,Pmoments_m12,Pmoments_m03,Pmoments_m30,Pmoments_m21_invar,Pmoments_m12_invar,Pmoments_m03_invar,Pmoments_m30_invar,Pmoments_i1,Pmoments_i2,Pmoments_i3,Pmoments_i4,Pmoments_psi1,Pmoments_psi2,Pmoments_psi3,Pmoments_psi4,质量,人工测量：长,人工测量：高,分档,宽1,宽2,宽3,人工测量：宽,边1,边2,边3,备注
4848,35.6163,74.2593,5.93431,8.34211,4.78286,2.34108,4.10007,2.98444,4.30789,2.5,38,0.701007,1,20.7279,1,0.777778,-0.904997,1.37382,1.01163,5,4,2.48624,7.61577,2.2366,3.53553,2.47487,36.4737,131.053,113.263,159.7,84.6153,0.0252588,0.0907567,0.0784371,0.169194,0.0027038,-41.903,-3.33795,39.9058,-27.7729,-0.000763651,-6.08E-05,0.000727253,-0.000506139,13513.1,-9.64E+06,-363453,3.94E+10,0.00648068,-1.54E-09,-3.18E-06,1.65E-07,0.11,8.3,2.7,0,5,4.8,5.1,4.966666667,4,2.7,8,
4849,36.262,76.4535,5.50461,6.78788,5.79688,1.91256,3.88596,3.35272,4.14005,3.5,41,0.913104,1,20.7279,1,0.769231,-1.17417,1.15905,0.998303,5,5,2.62173,7.28011,-1.17417,3.18198,2.82843,14.0976,148.878,121.122,154.782,115.218,0.00838641,0.0885652,0.0720535,0.160619,0.000553963,14.6698,-8.80904,-17.304,20.0773,0.00021285,-0.000127814,-0.00025107,0.000291309,17833.7,-472188,-93756.9,1.35E+10,0.0063111,-3.52E-11,-4.81E-07,2.45E-08,0.11,6.6,2.1,0,5.6,5.7,5.7,5.666666667,4.75,4.75,6.6,
4850,50.3532,83.6165,6.71051,6.33763,5.45741,3.08309,3.93329,3.26791,4.14005,2.5,40,0.905415,1,21.3137,0.952381,0.868421,1.41817,1.20361,1.00952,5,6,2.5279,7.28011,1.41817,3.3541,2.90689,-7.2,153.6,107.9,154.708,106.792,-0.0045,0.096,0.0674375,0.163438,0.000896816,-17.76,-2.08,9.81,-3.12,-0.0002775,-3.25E-05,0.000153281,-4.88E-05,16521.6,-216076,-61245.3,8.22E+09,0.00645375,-2.06E-11,-3.74E-07,1.96E-08,0.13,6,3.3,0,5.6,5.7,5.7,5.666666667,4.75,4.75,6.2,
4851,55.3296,84.8569,6.84741,7.00089,4.60917,3.26359,4.12254,2.89547,4.17701,2.5,37,0.773673,1,21.3137,0.948718,0.828571,-1.52322,1.42379,1.01352,4,7,2.37523,7.28011,1.61837,3.5,2.5,3.78378,157.027,77.7297,157.207,77.5496,0.0027639,0.114702,0.0567785,0.17148,0.00338569,18.2542,24.8853,0.701242,-43.4507,0.000360377,0.00049129,1.38E-05,-0.000857811,12191.4,-3.20E+06,-203348,2.01E+10,0.00650496,-6.65E-10,-2.14E-06,1.13E-07,0.2,7,3.5,0,4.8,4.8,4.8,4.8,4.5,3.4,6.5,
4852,49.3759,80.2235,7.38891,6.93286,4.10671,3.84382,4.12529,2.51996,4.14005,2.5,33,0.718853,1,19.0711,1,0.806452,1.42517,1.63705,0.989656,4,6,2.18692,7.28011,1.42517,3.5,2,-12.6364,138.545,54.2424,140.399,52.3891,-0.0116036,0.127223,0.0498094,0.177032,0.00653139,13.7438,10.8292,-7.77043,-32.9752,0.000382442,0.000301338,-0.000216224,-0.000917584,7355.36,-477816,-59302,3.49E+09,0.00620224,-3.12E-10,-1.39E-06,6.91E-08,0.14,7,3,0,5.5,5.5,5.5,5.5,3.4,3.1,6.7,
4853,41.1574,85.5104,6.08631,10.9643,3.14419,2.76531,5.71641,2.31045,5.72015,2,41,0.438826,1.18681,24.7279,0.953488,0.794872,1.22327,2.47415,1.01201,3,7,2.70775,10.4403,1.22327,5.21776,2.05548,-89.7317,302.439,87.2195,334.942,54.7163,-0.05338,0.179916,0.0518855,0.231802,0.0277895,70.2124,-41.671,7.02082,4.65794,0.00101874,-0.00060462,0.000101868,6.76E-05,18326.8,-1.67E+07,-557520,8.20E+10,0.00648562,-1.25E-09,-2.86E-06,1.49E-07,0.12,12,2.4,0,3.5,3.4,3.5,3.466666667,4.2,2.5,12,
4854,65.7932,96.7564,7.81561,7.37864,5.10638,4.23511,4.04682,3,4.17701,3,38,0.784473,1,20.4853,0.974359,0.777778,-1.5708,1.34894,1.00369,4,7,2.43078,7.28011,-1.5708,3.5,2.5,0,155.579,85.5,155.579,85.5,0,0.107742,0.0592105,0.166952,0.00235527,8.88E-16,-32,0,62.8255,1.62E-20,-0.000583175,0,0.00114495,13302,-8.23E+06,-331203,3.53E+10,0.00637944,-1.31E-09,-2.89E-06,1.48E-07,0.16,6.7,4.2,0,4.3,4.3,4.3,4.3,4.2,4.1,6.5,
4855,53.4651,84.2141,7.36721,6.70613,4.83837,3.76724,4.20732,2.91226,4.30789,2.5,39,0.8513,1,20.4853,1,0.75,-1.25076,1.44469,0.987007,5,5,2.47644,7.61577,-1.25076,3.5,2.5,26.8462,163.692,91.5897,172.59,82.692,0.0176503,0.107622,0.0602168,0.167838,0.00349334,-2.80671,-9.28797,-1.99869,15.5148,-4.73E-05,-0.000156577,-3.37E-05,0.000261548,14271.8,-45774.4,-25590.2,2.92E+09,0.00616909,-5.62E-12,-1.86E-07,9.21E-09,0.15,6.5,4.2,0,4.4,4.5,4.5,4.466666667,4.7,4.1,5.9,
4856,56.4276,95.0563,7.22061,8.06156,4.91469,3.52856,4.43324,2.8734,4.62311,2.5,40,0.7144,1,21.3137,1,0.763158,0.277207,1.54286,1.00048,6,4,2.89592,8.24621,0.277207,3.53553,2.82843,-30,91.1,188,196.536,82.564,-0.01875,0.0569375,0.1175,0.174438,0.00507407,11,-39.8,0,18.63,0.000171875,-0.000621875,0,0.000291094,16226.8,-5.27E+06,-293317,3.81E+10,0.00633859,-5.03E-10,-1.79E-06,9.09E-08,0.23,8.3,4.2,0,5.3,5.7,5.7,5.566666667,4.75,4.75,8.4,
4857,53.3887,88.106,6.16761,6.93336,5.78994,2.484,4.16333,3.65053,4.30789,3.5,48,0.98828,1,22.4853,1,0.822222,0,1.14047,0.994732,6,6,2.83798,7.61577,-3.14159,3.5,3,0,159.917,208,208,159.917,0,0.0694083,0.0902778,0.159686,0.000435536,6.22E-15,43.1667,0,-30.3819,5.62E-20,0.000390324,0,-0.000274721,33262.7,-9.78E+06,-570772,1.52E+11,0.00626602,-1.51E-10,-9.72E-07,4.88E-08,0.15,7,2.9,0,6.1,5.9,6,6,4.2,3.5,6.6,
4858,39.3044,71.7806,6.07731,6.76734,5.04648,2.52582,3.83795,3.17388,4.07946,3,38,0.900603,1,20.7279,0.95,0.833333,1.31395,1.20923,1.00706,5,5,2.4496,7.07107,1.31395,3.18198,2.82843,-10.8684,137.079,98.5526,139.933,95.6981,-0.00752661,0.09493,0.0682497,0.16318,0.000938436,0.498615,20.0942,-11.6676,-24.3324,9.09E-06,0.000366201,-0.000212633,-0.000443439,13391.4,-726463,-101381,1.10E+10,0.0064223,-1.16E-10,-8.86E-07,4.63E-08,0.14,6.5,2.8,0,5.4,5.7,5.5,5.533333333,3,2.5,6.5,
4859,30.4489,62.5632,5.65061,5.98416,4.78105,2.015,3.40689,2.89637,3.66228,2.5,31,0.944029,1,17.8995,0.96875,0.793103,1.05428,1.17626,0.999999,5,4,2.12204,6.32456,-2.08732,2.82843,2.47487,-10.7097,83.871,71.0968,89.9535,65.0142,-0.0111443,0.0872747,0.0739821,0.161257,0.000673476,-14.4246,10.7617,11.9313,-8.24142,-0.000484192,0.00036124,0.000400501,-0.000276641,5848.26,-338532,-44637.2,2.09E+09,0.00633257,-4.13E-10,-1.62E-06,8.23E-08,0.11,6.6,2.3,0,4.7,4.6,4.7,4.666666667,4.2,4,6.6,
4860,63.8735,101.538,6.49071,8.99216,4.99939,2.83118,5.09979,2.9189,5.10977,2.5,47,0.682469,1,23.8995,0.959184,0.840909,1.4183,1.74716,0.995001,4,8,2.83176,9.21954,-1.72329,4.5,2.5,-30.8511,300.851,104.851,305.592,100.11,-0.0139661,0.136193,0.0474654,0.183659,0.00865285,16.3603,0.533273,-9.00136,-5.67949,0.000157579,5.14E-06,-8.67E-05,-5.47E-05,30592.8,-157963,-71464.5,1.78E+10,0.00626942,-3.00E-12,-1.41E-07,7.19E-09,0.19,9,3,0,5.5,5.5,5.2,5.4,4.6,2.6,8.9,
4861,29.8204,63.1538,5.56451,6.47514,4.89767,2.00934,3.92285,2.84293,4.14005,2.5,35,0.788328,1,19.3137,1,0.69697,-1.21004,1.37986,1.00104,5,4,2.34908,7.28011,1.93156,3.18198,2.47487,21.1143,126.686,78.6857,134.652,70.7199,0.0172362,0.103417,0.0642332,0.16765,0.0027237,-26.1527,-0.830204,19.7045,-12.9159,-0.000609974,-1.94E-05,0.00045958,-0.000301246,9522.54,-1.31E+06,-112514,8.60E+09,0.00634572,-4.76E-10,-1.75E-06,8.91E-08,0.12,8.1,2.3,0,5.2,5.2,5.3,5.233333333,4.3,3.5,8,
4862,48.8287,85.2834,6.40951,8.22805,4.93145,2.80785,4.49619,3.2848,4.54775,3,46,0.815987,1,22.7279,1,0.772727,-0.712946,1.36879,1.00866,5,5,2.85945,8.06226,2.42865,3.88909,2.82843,53.6304,170.457,186.109,232.481,124.084,0.0253452,0.080556,0.0879531,0.168509,0.00262423,4.10208,-53.7845,-35.3422,63.3573,4.21E-05,-0.000552565,-0.000363094,0.000650913,28847.2,-3.75E+07,-1.05E+06,2.42E+11,0.00644277,-8.85E-10,-2.40E-06,1.24E-07,0.17,8.7,3.2,0,4.9,4.8,4.9,4.866666667,4.2,3.5,8.6,
4863,52.0464,89.054,6.96701,8.70878,3.86161,3.28656,5.23516,2.73448,5.10977,2.5,44,0.627369,1.03303,23.8995,0.93617,0.809524,-1.43649,1.9145,1.02212,4,8,2.69738,9.21954,-1.43649,4.60317,2.38379,29.0909,297.545,86.1818,301.476,82.251,0.0150263,0.153691,0.0445154,0.198206,0.0128224,-78.6942,-24.1157,8.13223,28.562,-0.000923815,-0.000283101,9.55E-05,0.000335298,24796.7,-3.09E+07,-908075,1.83E+11,0.00661582,-1.13E-09,-2.84E-06,1.53E-07,0.18,8.3,3.6,0,4.8,4.8,4.9,4.833333333,3.7,3.6,8.2,
4864,58.761,92.1621,7.52151,7.79831,4.46274,3.86167,4.26129,2.8234,4.30789,2.5,38,0.831531,1,20.4853,0.974359,0.777778,1.25892,1.50928,0.994672,5,5,2.42089,7.61577,1.25892,3.5,2.5,-28.2632,163.395,84.8421,172.507,75.73,-0.0195728,0.113154,0.0587549,0.171909,0.00449167,12.2881,-15.4377,2.32687,22.3047,0.000223941,-0.00028134,4.24E-05,0.000406486,13063.9,-357170,-69465.1,7.31E+09,0.00626527,-5.69E-11,-6.07E-07,3.06E-08,0.18,7.9,4.4,0,4.7,4.7,4.8,4.733333333,4.7,3.3,7.7,
4865,59.4552,92.9566,7.37991,8.2013,4.95477,3.71675,4.12309,3.0199,4.30789,2.5,39,0.822917,1,20.7279,0.975,0.783784,1.01424,1.3653,1.003,5,4,2.54941,7.61577,1.01424,3.53553,2.47487,-34.4615,144.308,110.359,165.749,88.9181,-0.0226572,0.0948769,0.0725569,0.167434,0.00255157,-6.84813,14.3235,6.24984,-21.6568,-0.000115446,0.000241465,0.00010536,-0.000365091,14738.1,-352797,-76475.8,9.21E+09,0.00637062,-4.33E-11,-5.57E-07,2.90E-08,0.15,8.5,3.7,0,5.5,5.2,5.4,5.366666667,4.7,3.5,8.1,
4866,55.3425,88.206,7.07411,7.8211,4.2558,3.41161,4.79837,2.68691,4.62311,2.5,41,0.767689,1,21.6569,1,0.894737,0,1.78583,0.987902,7,5,3.15863,8.24621,-3.14159,4,2,0,74,236,236,74,0,0.0440214,0.140393,0.184414,0.00928741,0,0,0,0,0,0,0,0,17464,0,0,0,0.00618028,0,0,0,0.18,8,4.1,0,4.7,4.8,4.7,4.733333333,4.5,3.4,7.9,
4867,42.4619,76.5086,6.52391,6.76455,5.05766,2.90331,4.12043,3.05985,4.30789,2.5,39,0.802662,1,21.3137,0.95122,0.756757,-0.299365,1.34661,1.01561,5,5,2.51133,7.61577,-0.299365,3.53553,2.82843,20.9231,97.7436,159.077,165.535,91.2859,0.0137561,0.0642627,0.104587,0.16885,0.00238298,-36.7416,-25.1558,46.4379,2.14333,-0.00061939,-0.000424077,0.00078285,3.61E-05,15111,-1.25E+07,-434690,5.26E+10,0.00653182,-1.53E-09,-3.17E-06,1.66E-07,0.15,7.2,3.5,0,5.6,5.3,5.4,5.433333333,4.7,3.5,6.7,
4868,57.7429,92.4354,7.14531,6.47659,6.18589,3.45825,3.94392,3.53731,4.30789,3,43,0.8514,1,21.8995,0.977273,0.756098,-1.13732,1.11495,1.01925,6,5,2.6396,7.28011,2.00427,3.5,3,12.4651,161.442,140.279,167.211,134.51,0.00674154,0.0873131,0.0758675,0.163181,0.000312794,-70.2553,7.7166,62.0346,-22.8286,-0.000883636,9.71E-05,0.000780241,-0.000287126,22491.5,-8.96E+07,-1.42E+06,2.55E+11,0.00657878,-4.14E-09,-5.22E-06,2.75E-07,0.19,7.7,3.8,0,6,6,6,6,4.5,4.4,7.7,
4869,53.0981,87.2134,7.05771,7.11923,4.85689,3.66527,4.13842,2.9035,4.30789,2.5,38,0.804676,1,20.4853,1,0.777778,-1.19184,1.42532,0.993395,5,5,2.42089,7.61577,1.94975,3.5,2.5,28.3947,151.395,91.3947,162.702,80.0878,0.0196639,0.104844,0.0632928,0.168137,0.00327319,-11.4626,-16.3047,1.06371,15.59,-0.000208897,-0.000297141,1.94E-05,0.000284116,13030.4,-399818,-72497.5,7.57E+09,0.00624919,-6.37E-11,-6.34E-07,3.17E-08,0.17,7.9,3.6,0,5.1,4.8,5.2,5.033333333,4.2,3.7,6.9,
4870,78.8431,113.819,7.61011,9.46629,5.08433,3.94206,5.16497,3.04818,5.42443,3,49,0.565957,1.0607,25.5563,0.924528,0.744681,0.969797,1.69445,1.0094,5,5,2.99315,9.84886,0.969797,4.59619,2.82843,-99.3265,258.694,181.918,326.793,113.82,-0.0413688,0.107744,0.0757677,0.183512,0.00786801,57.1791,-11.394,-33.7209,-55.0796,0.000486014,-9.68E-05,-0.000286623,-0.000468168,37195.4,-1.55E+07,-763792,2.28E+11,0.00645216,-1.94E-10,-1.13E-06,5.83E-08,0.21,8.9,4,0,4.7,4.7,4.8,4.733333333,4.7,3.9,8.9,
4871,42.5191,73.5406,6.84101,7.03441,4.54559,3.18821,3.81586,2.67394,4.14005,2,31,0.633663,1,19.3137,0.939394,0.633333,1.23781,1.42705,1.03403,4,5,2.11021,7.28011,1.23781,3.18198,2.47487,-17.7419,106.71,61.5484,112.846,55.4121,-0.018462,0.11104,0.0640462,0.175086,0.00357182,-1.30489,26.3642,-0.718002,-49.9917,-4.38E-05,0.000884972,-2.41E-05,-0.00167808,6253.03,-3.66E+06,-154049,7.77E+09,0.00677086,-4.46E-09,-5.60E-06,3.06E-07,0.16,7.9,3.8,0,4.8,4.9,4.6,4.766666667,4.6,3.8,7.7,
4872,47.9756,78.4577,6.70401,7.46425,4.5188,3.07043,3.97805,2.88447,4.14005,2.5,36,0.793793,1,19.8995,0.972973,0.705882,1.41272,1.37912,1.00135,4,6,2.35291,7.28011,-1.72888,3.5,2.5,-10.5,140.75,76.5556,142.424,74.8818,-0.00810185,0.108603,0.0590706,0.167674,0.00271605,12.8611,-20.6667,-6.5679,40.875,0.000275658,-0.000442958,-0.000140773,0.000876093,10664.9,-2.07E+06,-149366,1.28E+10,0.00634963,-5.65E-10,-1.91E-06,9.71E-08,0.17,7.7,3.6,0,5.2,5,4.9,5.033333333,4.5,3.4,7.7,
4873,78.3845,111.101,7.91441,8.67136,5.04845,4.339,4.97156,2.87186,5.10977,2.5,45,0.643191,1,23.3137,0.978261,0.761905,-1.35035,1.73113,0.996766,4,7,2.76523,9.21954,-1.35035,4.5,2.5,39.5333,269.2,101.644,278.059,92.7853,0.0195226,0.132938,0.0501948,0.183133,0.00837102,46.9022,2.13185,-19.7768,23.5467,0.000514702,2.34E-05,-0.000217029,0.0002584,25799.8,-7.69E+06,-447061,9.24E+10,0.00629168,-2.26E-10,-1.20E-06,6.03E-08,0.25,9,4.4,0,5,5,5,5,4.5,4.3,8.8,
4874,84.7286,119.257,6.95581,9.75823,5.09003,3.38919,5.21137,3.03422,5.42443,2.5,49,0.596832,1.01263,24.9706,0.960784,0.787234,0.897893,1.71753,1.0138,5,4,3.06057,9.84886,0.897893,4.59619,2.47487,-107.184,247.265,198.204,332.69,112.78,-0.0446413,0.102984,0.0825506,0.185535,0.0083889,-4.65723,42.2132,-21.1712,-71.0779,-3.96E-05,0.000358807,-0.000179952,-0.000604152,37520.7,-1.75E+07,-832870,2.53E+11,0.00650858,-2.19E-10,-1.23E-06,6.48E-08,0.2,10,3.6,0,4.8,5,5,4.933333333,4.7,3.4,9.3,
4875,71.0073,107.367,6.65801,8.44723,5.77946,3.02869,4.78997,3.31303,4.97214,3,50,0.781704,1,23.8995,1,0.787234,-1.12753,1.4458,0.997098,6,5,2.9537,8.94427,-1.12753,4,3,57.96,259.28,164.72,286.798,137.202,0.023184,0.103712,0.065888,0.1696,0.00358065,5.3104,-37.6272,-17.2704,57.4272,4.25E-05,-0.000301018,-0.000138163,0.000459418,39349.2,-1.26E+07,-705543,2.22E+11,0.00629588,-1.29E-10,-9.03E-07,4.56E-08,0.2,8.1,3.2,0,4.8,5,5.1,4.966666667,4.4,4,8.1,
4876,59.3021,94.6862,6.66341,8.34681,4.87625,3.00817,4.47859,2.96791,4.772,3,42,0.650708,1,21.8995,0.976744,0.74359,-1.2242,1.509,0.994242,5,5,2.62969,8.544,-1.2242,4,2.5,37.7381,196.976,106.119,210.606,92.489,0.0213935,0.111665,0.0601582,0.171823,0.00448362,27.7188,4.52608,-11.356,21.1519,0.000374134,6.11E-05,-0.000153277,0.000285497,19478.8,-768276,-123615,1.94E+10,0.00625985,-4.50E-11,-5.36E-07,2.70E-08,0.25,8.6,3.9,0,5,5,5.1,5.033333333,4.7,4.5,8.3,
4877,74.0931,116.678,7.59461,9.6457,4.69306,3.95568,5.53093,2.84534,5.52494,2.5,49,0.598913,1.04065,25.3137,0.960784,0.829787,-0.0837066,1.94386,1.00899,9,4,2.93591,10.0499,3.05789,5,2.5,22.9592,101.102,372.816,374.743,99.1757,0.00956234,0.0421083,0.155275,0.197384,0.0131726,19.5181,41.7805,-59.4877,-0.274885,0.000165901,0.000355128,-0.000505637,-2.34E-06,37165.4,-3.92E+06,-421835,1.29E+11,0.00644695,-4.92E-11,-6.22E-07,3.31E-08,0.21,10.1,4.5,0,4.9,5,5.1,5,4.7,3.6,10,
4878,42.6324,73.0779,6.96451,6.42944,4.47938,3.30554,4.13892,2.5924,4.10555,2.5,34,0.799467,1,19.3137,1,0.65625,0.732951,1.59656,0.991425,4,4,2.66555,7.2111,0.732951,3.53553,2.12132,-44,96.7353,106,145.611,57.1245,-0.0380623,0.0836811,0.0916955,0.175377,0.00585918,7.76471,-9.35294,0,1.37024,0.000197555,-0.000237964,0,3.49E-05,8317.94,-20306.6,-13016,8.67E+08,0.00622444,-9.84E-12,-2.48E-07,1.23E-08,0.17,6.9,3.6,0,5,4.9,5,4.966666667,3.7,3.3,6.8,
4879,61.0454,93.9401,7.37471,7.86603,4.65463,3.74119,4.29648,2.78478,4.30789,2.5,37,0.774677,1,20.7279,1,0.8,-1.02113,1.54284,1.0159,4,5,2.47484,7.61577,2.12046,3.53553,2.47487,44.1081,143.73,98.7568,170.753,71.734,0.0322192,0.104989,0.0721379,0.177127,0.0052315,-31.1454,-29.5851,2.95836,25.8364,-0.000614877,-0.000584074,5.84E-05,0.000510066,12248.8,-6.00E+06,-273059,2.69E+10,0.00653559,-1.25E-09,-2.88E-06,1.51E-07,0.19,8.2,4.1,0,5,5,4.9,4.966666667,4.5,4,7.9,
4880,72.5502,111.207,7.28341,9.19631,5.40347,3.63696,5.20775,3.06688,5.24342,3,50,0.620526,1,24.4853,1,0.808511,1.39851,1.69806,1.00352,5,7,2.9559,9.48683,1.39851,4.5,2.5,-37.4,332.5,124.08,339.008,117.572,-0.01496,0.133,0.049632,0.182632,0.00784543,65.76,31.856,-28.6752,-115.2,0.00052608,0.000254848,-0.000229402,-0.0009216,39857.8,-9.13E+07,-1.91E+06,6.10E+11,0.00637725,-9.35E-10,-2.45E-06,1.25E-07,0.2,8.9,3.8,0,5.5,5.3,5.3,5.366666667,4.5,3.7,8.7,
4901,40.8469,80.8285,5.75061,8.52517,4.95889,2.14437,4.19134,3.02988,4.30789,2.5,40,0.863909,1,20.7279,1,0.815789,-0.947546,1.38334,0.997397,5,4,2.60389,7.61577,-0.947546,3.53553,2.47487,39.75,147.1,120.375,175.673,91.8016,0.0248438,0.0919375,0.0752344,0.167172,0.00274784,12.825,8.4125,-10.2188,-7.83,0.000200391,0.000131445,-0.000159668,-0.000122344,16127.1,-185185,-56308.9,7.35E+09,0.00629965,-1.77E-11,-3.44E-07,1.75E-08,0.15,9.4,2.5,0,5.6,5.7,5.6,5.633333333,4.2,4,9.3,
4902,24.3628,61.6437,5.00801,6.20273,5.40013,1.35716,3.68884,2.85258,3.8541,2.5,33,0.830063,1,18.4853,1,0.806452,1.0563,1.29316,1.00176,5,4,2.22408,6.7082,-2.08529,3,2.5,-19.3333,101.333,78.0606,112.262,67.1319,-0.0177533,0.0930517,0.071681,0.164733,0.00171743,-22.3434,-13.9596,22.7585,31.5556,-0.000621739,-0.000388446,0.000633289,0.00087808,7536.36,-2.48E+06,-136777,8.25E+09,0.00635486,-1.62E-09,-3.21E-06,1.63E-07,0.12,8.1,1.9,0,5.2,5.6,5.3,5.366666667,4.1,3.7,8.1,
4903,31.9672,71.449,5.65631,7.42948,4.9618,2.05859,4.16957,2.89469,4.30789,2.5,38,0.792158,1,20.7279,1,0.805556,0.90923,1.44042,0.997837,5,4,2.48624,7.61577,0.90923,3.53553,2.47487,-41.4737,132.868,111.895,165.161,79.6026,-0.0287214,0.0920141,0.0774894,0.169504,0.00351064,-13.5402,7.16066,9.67313,-4.08864,-0.000246759,0.000130498,0.000176285,-7.45E-05,13147.2,-151700,-45624.9,4.84E+09,0.00630521,-2.42E-11,-3.99E-07,2.03E-08,0.1,8.3,2.3,0,5.4,5.6,5.5,5.5,4.3,3.9,7.8,
4904,53.8321,88.7552,6.50231,7.17125,5.8357,2.88843,3.937,3.2396,4.10555,3,40,0.929287,1,20.4853,1,0.684211,0.785398,1.21528,1.00172,5,5,2.5221,7.2111,-2.35619,3,3,-25.025,129.975,129.975,155,104.95,-0.0156406,0.0812344,0.0812344,0.162469,0.000978517,-27.1888,-27.1887,37.0612,37.0613,-0.000424824,-0.000424824,0.000579082,0.000579082,16267.2,-1.18E+07,-438227,5.70E+10,0.00635439,-1.13E-09,-2.67E-06,1.36E-07,0.16,7.8,3.7,0,5.6,5.6,5.5,5.566666667,4.6,4.3,7.3,
4905,59.9227,105.494,6.28031,10.1137,5.44318,2.68126,5.17137,3.12297,5.52494,2.5,50,0.574235,1.03948,25.5563,0.943396,0.8125,-0.148813,1.65592,1.01474,8,4,2.97461,10.0499,2.99278,3.88909,3.53553,31.14,126.58,329.62,334.289,121.911,0.012456,0.050632,0.131848,0.18248,0.00721665,24.7584,24.5472,-58.9824,-13.0752,0.000198067,0.000196378,-0.000471859,-0.000104602,40753.6,-7.68E+06,-574053,1.90E+11,0.00652058,-7.86E-11,-7.35E-07,3.88E-08,0.15,10.4,2.8,0,5.5,5.6,5.4,5.5,4.2,4,10.3,
4906,39.2568,74.9325,5.59881,6.62278,5.45786,1.93846,3.9307,3.23838,4.14005,3,40,0.890961,1,20.7279,1,0.763158,0.358301,1.21378,0.999741,5,5,2.56291,7.28011,-2.78329,3.18198,2.82843,-16.3,110.975,148.4,154.504,104.871,-0.0101875,0.0693594,0.09275,0.162109,0.000962262,16.235,5.02,-27.36,-12.3637,0.000253672,7.84E-05,-0.0004275,-0.000193184,16203,-545479,-96230.3,1.26E+10,0.0063293,-5.20E-11,-5.87E-07,3.00E-08,0.13,7.1,2.6,0,5,5.3,5.2,5.166666667,4.5,3.3,7.1,
4908,62.7501,96.6121,6.67251,6.92723,6.07105,3.03563,4.42425,3.1518,4.53113,2.5,43,0.823395,1,22.7279,0.955556,0.682927,0.91382,1.40372,1.01878,5,5,2.67815,8.06226,0.91382,3.88909,2.82843,-50.1163,171.767,145.442,210.421,106.789,-0.0271045,0.0928975,0.0786597,0.171557,0.00314134,15.5928,-51.9594,9.54354,55.4181,0.000196118,-0.00065352,0.000120034,0.000697021,22470.5,-3.01E+07,-825225,1.49E+11,0.00657264,-1.39E-09,-3.04E-06,1.60E-07,0.16,7.8,3.2,0,5.7,5.7,5.6,5.666666667,4.6,4,6.7,
4909,58.8939,96.3753,6.21601,7.61998,5.41553,2.62037,4.49444,3.19065,4.62311,3,45,0.791648,1,22.7279,0.978261,0.837209,0.245756,1.40863,1.00113,6,5,2.75036,8.24621,0.245756,3.53553,3.18198,-26.6,121.2,220.578,227.25,114.528,-0.0131358,0.0598519,0.108927,0.168779,0.0030986,-13.7733,-2.05778,25.8943,10.08,-0.000151148,-2.26E-05,0.000284163,0.000110617,26026.5,-249653,-83970.2,1.78E+10,0.00634695,-7.33E-12,-2.25E-07,1.16E-08,0.15,7.7,2.7,0,5.3,5.2,5,5.166666667,4.3,3.2,7.1,
4910,45.1629,76.4277,6.43891,7.01136,4.99823,2.88027,3.82479,3.01805,4.17701,3,36,0.679216,1,19.8995,0.972973,0.705882,1.43495,1.26731,1.00735,6,4,2.35593,7.28011,1.43495,3.5,2.5,-6.66667,130.75,82.8889,131.661,81.9776,-0.00514403,0.100887,0.0639575,0.164845,0.00146966,15.3333,24.5741,-10.321,-53.7083,0.000328647,0.000526708,-0.000221215,-0.00115116,10793.3,-4.71E+06,-227354,1.97E+10,0.00642604,-1.29E-09,-2.90E-06,1.50E-07,0.13,6.9,3.2,0,5.5,5.4,5.5,5.466666667,4.6,3,7,
4911,21.5366,47.9289,5.84111,4.80523,4.63565,2.11803,2.93432,2.58145,3.29508,2,23,0.782557,1,15.8995,0.958333,0.772727,1.07293,1.13669,1.03465,4,4,1.68407,5.38516,1.07293,2.47487,2.12132,-4.69565,46.9565,40.8696,49.5087,38.3173,-0.00887647,0.0887647,0.0772582,0.166023,0.000447567,1.71267,16.2722,-5.03592,-23.1267,0.000140763,0.00133741,-0.0004139,-0.00190077,1897.04,-406919,-27922.3,4.25E+08,0.006779,-9.82E-09,-8.20E-06,4.46E-07,0.08,6,3,0,4.9,4.9,4.8,4.866666667,4.7,2.8,6.2,
4912,49.7819,78.2146,7.17691,5.80438,5.37198,3.55107,3.69629,2.87726,3.8541,2.5,34,0.962003,1,18.4853,1,0.774194,0.489882,1.28465,0.982689,5,4,2.58736,6.7082,0.489882,3,2.5,-19,80.5,106,116.131,70.3685,-0.016436,0.0696367,0.0916955,0.161332,0.00156716,0,0,0,0,0,0,0,0,8172,0,0,0,0.00611523,0,0,0,0.15,6.9,3.7,0,5.4,5.3,5.4,5.366666667,4.7,4.7,6.6,
